0.165669576983485,0.111093045981558
0.0577582108112893,-0.0731827607509782
0.192301106754223,-0.0967263451882787
-0.0976123626295809,-0.142467248722035
0.201926383747223,-0.0069671347423931
-0.0165282410437946,-0.0354927929264005
0.108835180376609,0.0793740543603916
-0.0333796532861012,-0.00117449541034996
-0.0885566549752004,-0.166954593361962
-0.0908882946310331,0.154122296841518
-0.0747413249505328,0.0795225121640928
0.100324233304756,0.017470180183075
0.158171430094641,0.0783017365142287
0.00342310968664279,0.171844860787861
-0.153494943866145,0.0644421931646013
0.0902594689456417,-0.14864611547942
-0.0731800836093793,0.196587558879702
-0.105675520134994,-0.0832268071185371
-0.116109542202057,0.0731475189185751
0.121127324261203,-0.0100277308370719
-0.105760519010874,0.00643223236627706
-0.0686783184578981,-0.0410104715387456
-0.106925018486421,-0.0472610470026471
-0.131908290750633,-0.0814188338284573
0.0636427430689267,-0.0977818132546022
